Номер кластера исходный;Расстояние до центра кластера;overall_worklogs;project_id;Id_razn;count_comments;id;assignee_id;creator_id;summary_to_eng;Year;Month;Day;Hour;DayOfWeek;Text_Summa;claster_centr_ishodn;mean_words_comment;Mesto_in_project
0;0.0892862825764604;6840;13;0;1;725007;192;192;Inconsistent app configs;2020;6;23;7;2;Inconsistent app configs [https://mathiasbynens.be/notes/mysql-utf8mb4|https://mathiasbynens.be/notes/mysql-utf8mb4];7030;12;5.66609491137793
2;0.00242218747561443;3600;13;0;0;725006;208;208;Google Signin Error handlng is broken;2020;6;23;7;2;Google Signin Error handlng is broken;3595;0;5.66704783685916
4;0.154876243897727;1200;13;0;1;725003;10;10;Add test to send/resend invite collaborators endpoint;2020;6;23;7;2;"Add test to send/resend invite collaborators endpoint !image-20200701-060449.png|width=443;height=830!";871;8;5.66990661330284
2;0.00242218747561443;3600;13;0;0;725001;10;10;Check/Study existed send invite endpoint logic (endpoint, mandrill template, register new user);2020;6;23;7;2;Check/Study existed send invite endpoint logic (endpoint, mandrill template, register new user);3595;0;5.67181246426529
2;0.00242218747561443;3600;13;0;0;724994;210;210;Create s3 bucket + cloudfront for develop;2020;6;23;9;2;Create s3 bucket + cloudfront for develop;3595;0;5.67848294263389
2;0.00242218747561443;3600;13;0;0;724992;86;86;Learn the logic of element control;2020;6;23;12;2;Learn the logic of element control;3595;0;5.68038879359634
2;0.00242218747561443;3600;13;0;0;724990;365;365;Connect to API(Wizard);2020;6;23;14;2;Connect to API(Wizard);3595;0;5.6822946445588
0;0.080175437415571;7200;13;0;0;724989;365;365;React-select library research;2020;6;23;14;2;React-select library research;7030;0;5.68324757004002
2;0.00242218747561443;3600;13;0;0;724987;365;365;Markup improvements;2020;6;23;14;2;Markup improvements;3595;0;5.68515342100248
1;0.113965097999333;1800;13;0;0;724986;11;11;Actualize develop with production;2020;6;23;16;2;Actualize develop with production;2042;0;5.68610634648371
1;0.113965097999333;1800;13;0;0;724985;11;11;Merge develop into production;2020;6;23;16;2;Merge develop into production;2042;0;5.68705927196493
1;0.113965097999333;1800;13;0;0;724984;365;365;Fix problems with debounce and reset;2020;6;24;5;3;Fix problems with debounce and reset;2042;0;5.68801219744616
2;0.00242218747561443;3600;13;0;0;724983;33;33;Clear undo/redo history temporarily on com did mount;2020;6;24;5;3;Clear undo/redo history temporarily on com did mount;3595;0;5.68896512292739
2;0.00242218747561443;3600;13;0;1;724980;112;11;DB dump from production;2020;6;24;6;3;"DB dump from production Try create dump for prod db; but old methods not work. Research rds methods change instance name for mysql dump it not work. Sync with Andrew; infrastructure changed and old methods not work.";3595;33;5.69182389937107
4;0.154876243897727;1200;13;0;0;724979;86;33;Remove collaborator icon style;2020;6;24;6;3;Remove collaborator icon style;871;0;5.6927768248523
1;0.309689201980746;2700;13;0;1;724978;365;365;Handle query token param on teacher's register page;2020;6;24;7;3;Handle query token param on teacher's register page Added processing of the token from url(?collaborator_token=token) and adding it to the registration form as {{hidden-input}}'a with {{name=collaborator_token}};2042;21;5.69372975033352
0;0.080175437415571;7200;13;0;0;724975;210;210;Create automatic backup system for production database;2020;6;24;9;3;Create automatic backup system for production database;7030;0;5.69658852677721
0;0.080175437415571;7200;13;0;0;724973;365;365;Remove old logic and components;2020;6;24;11;3;Remove old logic and components;7030;0;5.69849437773966
1;0.255183197992692;1500;13;0;0;724970;86;86;Fix width for 'Sign in with Google' button in Import Google Classroom modal window;2020;6;24;11;3;Fix width for 'Sign in with Google' button in Import Google Classroom modal window;2042;0;5.70135315418334
0;0.080175437415571;7200;13;0;0;724969;11;11;Refactore Achievements and Onboarding forms/records models to use static url;2020;6;24;13;3;Refactore Achievements and Onboarding forms/records models to use static url;7030;0;5.70230607966457
0;0.080175437415571;7200;13;0;0;724967;210;210;Create users for addpipe to access s3 bucket;2020;6;25;6;4;Create users for addpipe to access s3 bucket;7030;0;5.70421193062703
0;0.202260762571148;6600;13;0;0;724965;10;10;Add new table teacherInvite;2020;6;25;6;4;Add new table teacherInvite;7030;0;5.70611778158948
3;0.06831368583103;5400;13;0;1;724962;86;86;Need to fix import of lesson_badges_svg icon;2020;6;25;7;4;Need to fix import of lesson_badges_svg icon Issue fixed. thank you.;5255;4;5.70897655803316
2;0.00242218747561443;3600;13;0;1;724961;192;193;Upgrade PHP 7.0 -> 7.2;2020;6;25;8;4;Upgrade PHP 7.0 -> 7.2 Found benches;3595;10;5.70992948351439
1;0.113965097999333;1800;13;0;0;724960;210;210;Upgrade staging database to t3.medium;2020;6;25;8;4;Upgrade staging database to t3.medium;2042;0;5.71088240899562
4;0.268778056082352;300;13;0;0;724957;192;192;Add dont flash list in exception handler;2020;6;25;9;4;Add dont flash list in exception handler;871;0;5.7137411854393
0;0.080175437415571;7200;13;0;0;724956;192;192;Fix compatibility errors after update nesbot/carbon;2020;6;25;9;4;Fix compatibility errors after update nesbot/carbon;7030;0;5.71469411092053
1;0.255183197992692;1500;13;1;2;724954;192;192;Define doctrine/dbal usage;2020;6;25;9;4;Define doctrine/dbal usage {noformat} $ docker exec -i api php artisan migrate --forceFind in [https://laravel.com/docs/5.1/releases#laravel-4.1|https://laravel.com/docs/5.1/releases#laravel-4.1] and [https://laravel.com/docs /7.x/migrations#modifying-columns|https://laravel.com/docs/7.x/migrations#modifying-columns];2042;51.5;5.71659996188298
0;0.080175437415571;7200;13;0;0;724953;33;33;Review MR;2020;6;25;11;4;Review MR;7030;0;5.71755288736421
2;0.00242218747561443;3600;13;0;0;724950;191;191;Clean up tests running;2020;6;25;14;4;Clean up tests running;3595;0;5.72041166380789
4;0.154876243897727;1200;13;0;0;724949;191;191;Delete unused docker-compose files;2020;6;25;14;4;Delete unused docker-compose files;871;0;5.72136458928912
1;0.113965097999333;1800;13;0;0;724948;192;192;Drop fake-api files;2020;6;26;5;5;Drop fake-api files;2042;0;5.72231751477034
3;0.355340614149049;4500;13;0;0;724944;11;11;Collect platform requirements for Payment;2020;6;26;7;5;Collect platform requirements for Payment;5255;0;5.72612921669525
2;0.284858387462334;4200;13;0;0;724940;86;86;Fix the unit tests;2020;6;26;11;5;Fix the unit tests;3595;0;5.72994091862016
3;0.06831368583103;5400;13;0;0;724939;86;86;Sync with Vald about markup. Got feedback;2020;6;26;11;5;Sync with Vald about markup. Got feedback;5255;0;5.73089384410139
3;0.355340614149049;4500;13;0;1;724937;11;192;Find and fix A non-numeric value encountered errors;2020;6;26;11;5;Find and fix A non-numeric value encountered errors Request returns the variable as a string. You need to cast them to int;5255;18;5.73279969506385
0;0.080175437415571;7200;13;0;1;724935;192;192;Perform PHPCompatibility check;2020;6;26;12;5;Perform PHPCompatibility check ;7030;127;5.7347055460263
1;0.113965097999333;1800;13;0;1;724934;11;192;Configure sentry for dev environment;2020;6;26;12;5;Configure sentry for dev environment Added SENTRY_ENVIRONMENT parameter to:;2042;13;5.73565847150753
0;0.080175437415571;7200;13;0;1;724932;365;365;Research styled-components and css-in-js;2020;6;26;14;5;Research styled-components and css-in-js *Researched* {{styled-components}} *Summary:*;7030;61;5.73756432246998
4;0.154876243897727;1200;13;0;1;724931;365;365;Research private NPM packages;2020;6;26;14;5;Research private NPM packages Researched private NPM packages. Found some problems with create private registry. Need to more research. Until I stopped working on the task;871;22;5.73851724795121
3;0.355340614149049;4500;13;0;0;724929;192;192;Update dockerfiles to php 7.1;2020;6;27;11;6;Update dockerfiles to php 7.1;5255;0;5.74042309891366
2;0.00242218747561443;3600;13;0;1;724927;192;191;Fix error in EventTrait.php;2020;6;27;12;6;"Fix error in EventTrait.php Remove entire file; because it is unused.";3595;6;5.74232894987612
1;0.113965097999333;1800;13;0;1;724925;192;191;"Fix ""'ext-json' is missing in composer.json"" warning";2020;6;27;13;6;"Fix ""'ext-json' is missing in composer.json"" warning I think we should not use {{json_decode()}} func directly; almost in all cases we have laravel helper methods doing the same job.";2042;22;5.74423480083857
4;0.0428290960929765;780;13;0;1;724923;192;191;Add IDE typehint to factories;2020;6;27;13;6;Add IDE typehint to factories Can be fixed like this [https://github.com/laravel/laravel/pull/4990/files|https://github.com/laravel/laravel/pull/4990/files];871;21;5.74614065180103
4;0.154876243897727;1200;13;0;1;724917;192;192;Resource Route Names No Longer Affected By Prefixes;2020;6;28;14;7;"Resource Route Names No Longer Affected By Prefixes Currently it's not a problem; because we don't use route() helper.";871;12;5.75185820468839
1;0.113965097999333;1800;13;0;0;724916;192;192;Install tinker;2020;6;29;5;1;Install tinker;2042;0;5.75281113016962
1;0.309689201980746;2700;13;46;2;724915;11;193;Google Classroom doesn't load classes;2020;6;29;5;1;Google Classroom doesn't load classes Teacher with regular google account can import classes without any problem.Added in applications in google ability to use classroom API. Now on staging works classroom integration.;2042;35;5.75376405565085
4;0.0136581439043673;900;13;8;4;724914;11;193;Student cannot log in with Google;2020;6;29;5;1;Student cannot log in with Google Also actual for email-password log in.I think the URL is wrong.All request from [https://student-staging.teacherly.io|https://student-staging.teacherly.io/login] are sending to {{https://develop.teacherly.io}}. But develop is shut down. [~accountid:5daf4d1679a9390c30c734e6] can you please redeploy student dashboard with correct URL? After deploy need to test again.[~accountid:5b67bcd8e6dba529eefda937] Roma redeployed student dashboard. Login works.;871;16;5.75471698113208
1;0.255183197992692;1500;13;0;0;724911;192;192;Drop nginx from development compose;2020;6;29;6;1;Drop nginx from development compose;2042;0;5.75757575757576
2;0.138795912517745;3300;13;0;0;724909;191;191;Delete Lessons_State model and it's relations;2020;6;29;11;1;Delete Lessons_State model and it's relations;3595;0;5.75948160853821
3;0.06831368583103;5400;13;0;0;724908;365;365;Write documentation;2020;6;29;15;1;Write documentation;5255;0;5.76043453401944
3;0.214122514155689;4800;13;0;0;724906;306;193;Check invitation to a Class (registered students);2020;6;30;5;2;Check invitation to a Class (registered students);5255;0;5.76234038498189
4;0.154876243897727;1200;13;0;0;724905;306;193;Check Template sharing platform-wide;2020;6;30;6;2;Check Template sharing platform-wide;871;0;5.76329331046312
2;0.280014012511104;3000;13;3;2;724904;306;193;Check Lesson creation from Templates;2020;6;30;6;2;"Check Lesson creation from Templates [~accountid:5b67bcd8e6dba529eefda937]; Team templates - no longer relevant? Or do I need to write a case for it?It won't be relevant. You don't need to write a case.";3595;10;5.76424623594435
3;0.214122514155689;4800;13;0;0;724897;192;192;Investigate Filesystem module usage;2020;6;30;11;2;Investigate Filesystem module usage;5255;0;5.77091671431294
1;0.168471101987386;2400;13;0;0;724896;192;192;Reconfigure sentry for teacherly backend;2020;6;30;11;2;Reconfigure sentry for teacherly backend;2042;0;5.77186963979417
1;0.113965097999333;1800;13;0;0;724894;365;365;Add indents;2020;6;30;11;2;Add indents;2042;0;5.77377549075662
2;0.284858387462334;4200;13;0;1;724891;365;365;Research figma/storybook integration;2020;6;30;11;2;Research figma/storybook integration [~accountid:557058:7ae9d263-27ab-437c-9306-d8fad371f87c] studied integration. There is a problem - the storybook addon does not support a link to a specific node inside the file. So now it looks like this;3595;49;5.7766342672003
4;0.127559956088992;600;13;0;0;724888;192;192;Drop unused files;2020;6;30;12;2;Drop unused files;871;0;5.77949304364399
4;0.154876243897727;1200;13;0;0;724887;1;365;Component-Box;2020;6;30;12;2;Component-Box;871;0;5.78044596912521
1;0.0272530019940268;2100;13;0;0;724886;242;365;Component - Container;2020;6;30;12;2;Component - Container;2042;0;5.78139889460644
3;0.20953178582439;5700;13;0;0;724885;242;365;Add withTheme HOC;2020;6;30;12;2;Add withTheme HOC;5255;0;5.78235182008767
1;0.113965097999333;1800;13;0;0;724882;365;365;Student's app - Fix wording;2020;6;30;13;2;Student's app - Fix wording;2042;0;5.78521059653135
2;0.00242218747561443;3600;13;0;0;724881;86;365;Component - Paper;2020;6;30;13;2;Component - Paper;3595;0;5.78616352201258
3;0.06831368583103;5400;13;0;0;724880;86;365;Component - Grid;2020;6;30;14;2;Component - Grid;5255;0;5.78711644749381
2;0.00242218747561443;3600;13;0;0;724875;330;193;Incorrect link for shared Template in email;2020;6;30;15;2;Incorrect link for shared Template in email;3595;0;5.79188107489994
3;0.355340614149049;4500;13;0;1;724868;86;86;Invited student with a password of more than 20 characters cannot log in student dashboard;2020;6;30;19;2;Invited student with a password of more than 20 characters cannot log in student dashboard You should remove this limitation at fronted [https://gitlab.com/teacherly/teacherly-students-ui/-/blob/master/src/components/organisms/ResetPasswordConfirm.jsx#L20|https://gitlab.com/ teacherly/teacherly-students-ui/-/blob/master/src/components/organisms/ResetPasswordConfirm.jsx#L20];5255;70;5.79855155326854
1;0.113965097999333;1800;13;0;0;724863;10;10;Actualize lesson-template-sharing with production;2020;7;1;6;3;Actualize lesson-template-sharing with production;2042;0;5.80331618067467
2;0.00242218747561443;3600;13;0;0;724862;210;210;Add dev deployments for hr and students;2020;7;1;8;3;Add dev deployments for hr and students;3595;0;5.8042691061559
2;0.280014012511104;3000;13;0;1;724861;192;192;Sync app config file;2020;7;1;10;3;Sync app config file Also logger [https://github.com/laravel/ideas/issues/126|https://github.com/laravel/ideas/issues/126|smart-link];3595;38;5.80522203163713
2;0.00242218747561443;3600;13;0;0;724860;210;210;enable opcache for php laravel;2020;7;1;10;3;enable opcache for php laravel;3595;0;5.80617495711835
2;0.280014012511104;3000;13;0;0;724859;10;10;Bugs in GET /collaborators endpoint + frontend requests;2020;7;1;10;3;Bugs in GET /collaborators endpoint + frontend requests;3595;0;5.80712788259958
2;0.00242218747561443;3600;13;0;0;724858;192;192;Check OPcache configuration and build new images with OPcache;2020;7;1;11;3;Check OPcache configuration and build new images with OPcache;3595;0;5.80808080808081
2;0.00242218747561443;3600;13;0;0;724857;365;365;Component - Button;2020;7;1;13;3;Component - Button;3595;0;5.80903373356204
1;0.309689201980746;2700;13;0;1;724855;242;365;Component - Overlay;2020;7;1;13;3;"Component - Overlay [~accountid:5daf4d1679a9390c30c734e6]; I've added additional properties to make this component more flexible. There are position; zIndex; and opacity.";2042;19;5.81093958452449
0;0.202260762571148;6600;13;0;0;724854;242;365;Component - Modal;2020;7;1;13;3;Component - Modal;7030;0;5.81189251000572
1;0.168471101987386;2400;13;0;0;724849;192;192;Fix failed job at CI;2020;7;2;6;4;Fix failed job at CI;2042;0;5.81665713741185
1;0.0272530019940268;2100;13;0;0;724846;192;192;Error Exception assignments.update;2020;7;2;6;4;Error Exception assignments.update;2042;0;5.81951591385554
3;0.06831368583103;5400;13;0;0;724845;208;208;Review MR;2020;7;2;6;4;Review MR;5255;0;5.82046883933676
2;0.00242218747561443;3600;13;0;0;724844;192;192;Cleanup config files;2020;7;2;7;4;Cleanup config files;3595;0;5.82142176481799
2;0.00242218747561443;3600;13;0;0;724842;365;365;code refactoring;2020;7;2;7;4;code refactoring;3595;0;5.82332761578045
0;0.080175437415571;7200;13;0;0;724841;365;365;Add pagination for lists(search and get);2020;7;2;7;4;Add pagination for lists(search and get);7030;0;5.82428054126167
1;0.309689201980746;2700;13;0;0;724840;365;365;Add the ability to use Template instead of Lesson;2020;7;2;7;4;Add the ability to use Template instead of Lesson;2042;0;5.8252334667429
2;0.280014012511104;3000;13;1527;2;724836;1;192;Move static assets to Amazon S3;2020;7;2;9;4;"Move static assets to Amazon S3 Laravel don't have internal modules for uploading static assets to S3; but we can use any other package for it. For example [https://github.com/kinow-io/assets-laravel-aws-manager|https://github.com/kinow-io/assets-laravel-aws-manager|smart-link] or [https ://github.com/MikaAK/s3-plugin-webpack|https://github.com/MikaAK/s3-plugin-webpack|smart-link] [https://medium.com/@avosalmon/cache-busting -using-laravel-mix-and-cloudfront-s3-eb222b569f88|https://medium.com/@avosalmon/cache-busting-using-laravel-mix-and-cloudfront-s3-eb222b569f88][https://youtu.be/nhpjNXHfa80|https://youtu.be/nhpjNXHfa80]";3595;60;5.82904516866781
4;0.127559956088992;600;13;0;0;724834;192;192;Drop unused lessonables.json and lessonables variable from app config;2020;7;2;10;4;Drop unused lessonables.json and lessonables variable from app config;871;0;5.83095101963027
2;0.284858387462334;4200;13;0;0;724833;10;10;Add tests for invite service methods + code refactor;2020;7;2;11;4;Add tests for invite service methods + code refactor;3595;0;5.83190394511149
2;0.00242218747561443;3600;13;0;0;724830;86;86;Explore infrastructure;2020;7;2;11;4;Explore infrastructure;3595;0;5.83476272155517
3;0.06831368583103;5400;13;0;0;724828;86;86;Write unit tests;2020;7;2;11;4;Write unit tests;5255;0;5.83666857251763
1;0.168471101987386;2400;13;0;0;724825;192;192;Configure apache server status for metricbeat;2020;7;2;15;4;Configure apache server status for metricbeat;2042;0;5.83952734896131
2;0.00242218747561443;3600;13;0;0;724824;192;192;Configure xdebug for PHPStorm;2020;7;3;7;5;Configure xdebug for PHPStorm;3595;0;5.84048027444254
1;0.168471101987386;2400;13;0;0;724823;10;365;Fix PUT /collaborators payload;2020;7;3;15;5;Fix PUT /collaborators payload;2042;0;5.84143319992377
1;0.255183197992692;1500;13;0;0;724821;192;192;Enable APM at production and set apm envs;2020;7;5;12;7;Enable APM at production and set apm envs;2042;0;5.84333905088622
1;0.113965097999333;1800;13;0;0;724820;192;192;Replace direct Carbon usage with laravel helper func;2020;7;5;14;7;Replace direct Carbon usage with laravel helper func;2042;0;5.84429197636745
0;0.080175437415571;7200;13;0;0;724817;242;242;Research on Overlay component. Find better solutions.;2020;7;6;9;1;Research on Overlay component. Find better solutions.;7030;0;5.84715075281113
0;0.080175437415571;7200;13;0;0;724816;242;242;Develop Overlay component;2020;7;6;9;1;Develop Overlay component;7030;0;5.84810367829236
2;0.143640287468974;3900;13;0;0;724815;242;242;Write unit-tests for Overlay component;2020;7;6;9;1;Write unit-tests for Overlay component;3595;0;5.84905660377358
0;0.080175437415571;7200;13;0;0;724812;86;86;Write storybook for Grid component;2020;7;6;9;1;Write storybook for Grid component;7030;0;5.85191538021727
2;0.284858387462334;4200;13;0;0;724810;365;365;The ability to cancel invite;2020;7;6;10;1;The ability to cancel invite;3595;0;5.85382123117972
4;0.154876243897727;1200;13;0;0;724808;365;365;Markup is broken in Lesson Wizard on Safari;2020;7;6;13;1;Markup is broken in Lesson Wizard on Safari;871;0;5.85572708214218
0;0.343478862564508;6300;13;0;0;724807;242;242;Add stories of the Overlay component;2020;7;6;14;1;Add stories of the Overlay component;7030;0;5.8566800076234
0;0.080175437415571;7200;13;0;0;724803;193;193;Smoke test on staging;2020;7;7;6;2;Smoke test on staging;7030;0;5.86049170954831
2;0.00242218747561443;3600;13;0;0;724801;365;365;Reducers refactoring;2020;7;7;7;2;Reducers refactoring;3595;0;5.86239756051077
2;0.00242218747561443;3600;13;0;0;724800;365;365;container refactoring;2020;7;7;7;2;container refactoring;3595;0;5.863350485992
1;0.255183197992692;1500;13;0;0;724798;192;192;Review QBSUTStO controllers;2020;7;7;9;2;Review QBSUTStO controllers;2042;0;5.86525633695445
0;0.080175437415571;7200;13;0;0;724797;210;210;Add more CPU resources to production api backend.;2020;7;7;9;2;Add more CPU resources to production api backend.;7030;0;5.86620926243568
2;0.00242218747561443;3600;13;0;0;724796;242;242;Work on feedback;2020;7;7;11;2;Work on feedback;3595;0;5.8671621879169
2;0.284858387462334;4200;13;0;0;724791;242;242;Develop 'Container' component;2020;7;7;12;2;Develop 'Container' component;3595;0;5.87192681532304
4;0.154876243897727;1200;13;0;1;724786;192;192;Redirect laravel logs to stdout;2020;7;7;13;2;Redirect laravel logs to stdout set;871;127;5.87669144272918
0;0.080175437415571;7200;13;0;0;724785;192;192;Upgrade laravel to 5.6;2020;7;7;13;2;Upgrade laravel to 5.6;7030;0;5.87764436821041
2;0.00242218747561443;3600;13;0;0;724781;192;192;Adopt the PSR-2 Code Style;2020;7;7;13;2;Adopt the PSR-2 Code Style;3595;0;5.88145607013532
2;0.143640287468974;3900;13;0;0;724779;242;242;Add stories and unit-tests for the Container component;2020;7;7;14;2;Add stories and unit-tests for the Container component;3595;0;5.88336192109777
0;0.080175437415571;7200;13;0;0;724777;242;242;Explore the infrastructure;2020;7;8;5;3;Explore the infrastructure;7030;0;5.88526777206023
4;0.0136581439043673;900;13;0;1;724771;192;192;Review console commands;2020;7;8;11;3;"Review console commands Decide with [~accountid:557058:4d51e61f-f264-4dac-b7cd-d45ab512d07e] to remove all console commands; because nobody use it.";871;18;5.89098532494759
2;0.00242218747561443;3600;13;0;1;724770;192;192;Redefine tests structure;2020;7;8;11;3;Redefine tests structure Testing structure;3595;138;5.89193825042882
1;0.309689201980746;2700;13;0;0;724768;193;193;Test upgrade laravel 5.5->5.6 on staging;2020;7;8;12;3;Test upgrade laravel 5.5->5.6 on staging;2042;0;5.89384410139127
4;0.239607103893742;1380;13;2;2;724767;192;192;Teacher retreat interface is still required?;2020;7;8;12;3;"Teacher retreat interface is still required? !image-20200717-102746.png|width=396;height=390!Need to drop {{RETREAT_HASH}} {{RETREAT_TEAM}} env";871;7;5.8947970268725
1;0.309689201980746;2700;13;0;0;724765;86;208;"Change placeholder ""Your name"" to ""Your full name""";2020;7;8;12;3;"Change placeholder ""Your name"" to ""Your full name""";2042;0;5.89670287783495
0;0.080175437415571;7200;13;0;0;724764;10;10;IsInvitedCollaborator field validation works incorrect;2020;7;8;13;3;IsInvitedCollaborator field validation works incorrect;7030;0;5.89765580331618
0;0.080175437415571;7200;13;0;0;724758;242;242;Write stories for the Modal component;2020;7;9;4;4;Write stories for the Modal component;7030;0;5.90337335620355
2;0.00242218747561443;3600;13;0;0;724756;10;10;Can't store mastery skill in canvas;2020;7;9;5;4;Can't store mastery skill in canvas;3595;0;5.905279207166
3;0.214122514155689;4800;13;0;0;724754;365;193;Adapt frontend for comments;2020;7;9;6;4;Adapt frontend for comments;5255;0;5.90718505812845
2;0.143640287468974;3900;13;80;2;724753;191;193;Templates on main page;2020;7;9;7;4;"Templates on main page [~accountid:5b67bcd8e6dba529eefda937] I don't understand what is quick templates.{quote}It is not a problem; because we can solve it by removing quick templates from design. What is the real purpose for quick templates?{quote}";3595;92.5;5.90813798360968
3;0.355340614149049;4500;13;10;4;724751;330;193;main page;2020;7;9;7;4;main page [~accountid:5b67bcd8e6dba529eefda937] Questions about the {{Dashboard}} page:# [~accountid:5daf4d1679a9390c30c734e6] is feed an endpoint for notifications?[~accountid:5b67bcd8e6dba529eefda937]How can you make it work quickly?;5255;30.5;5.91004383457214
0;0.080175437415571;7200;13;0;0;724750;210;210;Additional steps to deploy forest-admin;2020;7;9;8;4;Additional steps to deploy forest-admin;7030;0;5.91099676005336
1;0.309689201980746;2700;13;0;0;724749;192;192;Fix static build;2020;7;9;8;4;Fix static build;2042;0;5.91194968553459
2;0.00242218747561443;3600;13;0;0;724746;193;193;Test peer to peer comments;2020;7;9;12;4;Test peer to peer comments;3595;0;5.91480846197827
4;0.127559956088992;600;13;0;0;724745;192;192;Drop code related to old AlchemyAPI;2020;7;9;12;4;Drop code related to old AlchemyAPI;871;0;5.9157613874595
3;0.214122514155689;4800;13;3;2;724734;242;365;loader component;2020;7;10;6;5;loader component This task will be merged with [https://lumicislate.atlassian.net/browse/TILT-6218|https://lumicislate.atlassian.net/browse/TILT-6218|smart-link]I think we have to move this component into molecules because Loader includes Animation atom component;5255;19;5.926243567753
2;0.00242218747561443;3600;13;0;1;724733;192;192;Review ThemeServiceProvider;2020;7;10;6;5;Review ThemeServiceProvider Don't see any benefits for using service provider pattern for class {{ThemeService}};3595;13;5.92719649323423
4;0.127559956088992;600;13;0;0;724732;192;192;Upgrade tests to PHPUnit 8;2020;7;10;6;5;Upgrade tests to PHPUnit 8;871;0;5.92814941871546
2;0.00242218747561443;3600;13;0;0;724725;191;191;Test LessonTemplateController:show() method;2020;7;10;7;5;Test LessonTemplateController:show() method;3595;0;5.93481989708405
4;0.154876243897727;1200;13;0;0;724723;191;191;Test LessonTemplateController:update() method;2020;7;10;8;5;Test LessonTemplateController:update() method;871;0;5.9367257480465
0;0.0610426625777887;6900;13;0;0;724721;242;242;Work on feedback;2020;7;10;8;5;Work on feedback;7030;0;5.93863159900896
1;0.113965097999333;1800;13;0;0;724719;191;191;Test LessonTemplateController:setCurrentPhase() method;2020;7;10;8;5;Test LessonTemplateController:setCurrentPhase() method;2042;0;5.94053744997141
1;0.113965097999333;1800;13;0;0;724718;191;191;Test LessonTemplateController:saveToCollection() method;2020;7;10;8;5;Test LessonTemplateController:saveToCollection() method;2042;0;5.94149037545264
4;0.154876243897727;1200;13;0;0;724717;191;191;Test LessonTemplateController:shareWithTeams() method;2020;7;10;8;5;Test LessonTemplateController:shareWithTeams() method;871;0;5.94244330093387
3;0.06831368583103;5400;13;0;0;724715;4;4;Test LessonController:show() method;2020;7;10;8;5;Test LessonController:show() method;5255;0;5.94434915189632
2;0.00242218747561443;3600;13;0;0;724714;4;4;Test LessonController:setCurrentPhase() method;2020;7;10;8;5;Test LessonController:setCurrentPhase() method;3595;0;5.94530207737755
3;0.214122514155689;4800;13;0;0;724713;4;4;Test LessonController:update() method;2020;7;10;8;5;Test LessonController:update() method;5255;0;5.94625500285878
2;0.00242218747561443;3600;13;0;1;724712;4;4;Test LessonController:destroy() method;2020;7;10;8;5;Test LessonController:destroy() method - An error that lesson does not belong to the user cannot be tested because lesson is being retrieved next way;3595;57;5.94720792834
2;0.284858387462334;4200;13;0;0;724711;4;4;Test LessonController:getState() method;2020;7;10;8;5;Test LessonController:getState() method;3595;0;5.94816085382123
3;0.20953178582439;5700;13;0;0;724708;4;4;Test LessonController:removeCollaborator() method;2020;7;10;8;5;Test LessonController:removeCollaborator() method;5255;0;5.95101963026491
3;0.214122514155689;4800;13;0;0;724706;191;191;Test LessonTemplateController:makePublic() method;2020;7;10;8;5;Test LessonTemplateController:makePublic() method;5255;0;5.95292548122737
3;0.350749885817749;6000;13;0;0;724705;4;4;Test LessonsCRUD:storeOutcomeEntities() method;2020;7;10;8;5;Test LessonsCRUD:storeOutcomeEntities() method;5255;0;5.9538784067086
1;0.168471101987386;2400;13;0;0;724704;4;4;Test LessonCRUD:storeChoiceEntities() method;2020;7;10;8;5;Test LessonCRUD:storeChoiceEntities() method;2042;0;5.95483133218982
1;0.168471101987386;2400;13;0;0;724703;4;4;Test LessonCRUD:storeSubChoiceEntities() method;2020;7;10;8;5;Test LessonCRUD:storeSubChoiceEntities() method;2042;0;5.95578425767105
2;0.00242218747561443;3600;13;0;0;724702;4;4;Test LessonCRUD:storeInputEntities() method;2020;7;10;8;5;Test LessonCRUD:storeInputEntities() method;3595;0;5.95673718315228
4;0.154876243897727;1200;13;0;0;724698;365;365;Replace API endpoint;2020;7;10;9;5;Replace API endpoint;871;0;5.96054888507719
0;0.080175437415571;7200;13;0;0;724696;191;191;Test LessonTemplateController:updateCollaborators() method;2020;7;10;9;5;Test LessonTemplateController:updateCollaborators() method;7030;0;5.96245473603964
2;0.00242218747561443;3600;13;0;0;724695;191;191;Test LessonTemplateController:removeCollaborator() method;2020;7;10;10;5;Test LessonTemplateController:removeCollaborator() method;3595;0;5.96340766152087
4;0.0136581439043673;900;13;0;1;724693;191;191;Test LessonTemplatesCRUD:storeLessonTemplate() method;2020;7;10;10;5;Test LessonTemplatesCRUD:storeLessonTemplate() method Testing this is redundant because storeOrUpdateTemplate is private and protected method;871;11;5.96531351248332
0;0.080175437415571;7200;13;0;0;724691;191;191;Test LessonTemplatesCRUD:storeOrUpdateTemplate() method;2020;7;10;10;5;Test LessonTemplatesCRUD:storeOrUpdateTemplate() method;7030;0;5.96721936344578
4;0.127559956088992;600;13;0;0;724690;191;191;Test LessonTemplatesCRUD:storeOutcomeEntities() method;2020;7;10;10;5;Test LessonTemplatesCRUD:storeOutcomeEntities() method;871;0;5.96817228892701
2;0.138795912517745;3300;13;0;0;724689;191;191;Test LessonTemplatesCRUD:storeSubChoiceEntities() method;2020;7;10;10;5;Test LessonTemplatesCRUD:storeSubChoiceEntities() method;3595;0;5.96912521440823
