comment_id;issue_id;author_id;count;text_short
115551;689730;1;40;"[~khalezin.d] i sent your team the docs describe out AWS resource in the pass [https://docs.google.com/spreadsheets/d/1wGqjm5qXaqNPYijIVopW10hoeI4T4urTsILpBI2O6QI/edit#gid=0|https://drive.google. com/open?id=1wGqjm5qXaqNPYijIVopW10hoeI4T4urTsILpBI2O6QI]; pls fill up your table with this. Thanks!"
115726;689730;116;95;"[~namvh] thanks for the detailed info. Unfortunately we still do not have an understanding about services perposes. We actually tried to check repos readmes; but there are only a few valid readmes available.
"
115765;689730;1;29;"[~tuanlq] pls create task for all developer to complete README or fill up ""Service Description"" column in this table"
115823;689730;82;41;"[~tuanlq] pls create task for all developer to complete README or fill up ""Service Description"" column in this table
"
114742;689739;1;4;Đang thu thập knowledge.
114969;689739;1;12;[~tuanlq]: Cái này ưu tiên thế nào so với vụ play video???
115096;689739;1;1;investigating...
114637;689741;1;27;"[~tuanlq] [~khietbt]
"
114655;689741;1;28;"[ ~ducnh2@topica.edu.vn ] anh nhận dc rồi nhé.
"
114847;689741;1;15;[~khietbt] [ ~ducnh2@topica.edu.vn ] cân 1 buổi call để giải thích kĩ hơn nhỉ?
115000;689741;1;2;đã xong.
113960;689771;1;9;[~namdd3] [~luandv] pls spend time to implement this task.
113981;689771;1;18;"# Give me list of landing page
"
114143;689771;1;8;[~tuanlq] This task I need to redesign the footer
116929;689771;1;17;"[~namdd3] We need to put it to use.
"
116982;689771;1;9;"[~ducla5] I need list of landingpage; pls give me!"
116983;689771;1;71;"[~namdd3]: Để em mô tả lại cái vụ này:
"
116986;689771;1;14;"Anh hiểu rồi; vấn đề em gửi cho anh cái link cần đặt nhes!"
117017;689771;1;20;"[~Yann] can you help us with this problem?
"
117698;689771;374;20;"We can take these categories:
"
117937;689771;374;6;designer.edumall.vn - example of LDP
118136;689771;1;46;"[ ~leonov.rs@gmail.com ] Could you please clarify? Do I need to add just links to this categories in the footer (showed on the screenshot attached); or I need to get a list of the landing pages and insert them on the pages of this specific categories?"
118137;689771;374;35;"[~r.krasnov]
"
118139;689771;1;1;yes
118194;689771;116;4;[~r.krasnov] MR approved
118261;689771;374;16;"Can you please put at the beginning; like you do it in H1?
"
118262;689771;1;3;Yes I can
118290;689771;374;3;great. lets deploy!
118520;689771;374;5;It's OK on production
113654;689777;1;20;"[~namdd3] Đã hỏi các team trong topica nhưng ko có ai.
"
113941;689777;1;10;"Đã hỏi NhaLH; ThuyLB3 bên NVN mà ko có ai."
114445;689777;1;7;Ko tìm đc ai. bó tay rồi.
113679;689781;374;26;"[~tuanlq] did you accept this task? Who will do it? [~namdd3] ?
"
113707;689781;1;8;[ ~leonov.rs@gmail.com ] I will do it
113955;689781;1;12;"[~tuanlq] [ ~trungnt13@topica.edu.vn ]
"
114032;689781;1;68;"[~namdd3] ông cần cụ thể là url của LDP; hay tên LDP để thay hay design LDP hay cái gì của LDP ấy. Nên nói rõ ra nhé. để anh em biz [ ~trungnt13@topica.edu.vn ] cung cấp.
"
114312;689781;374;92;"|[http://amazon2020.edumall.vn/]|
"
114504;689781;1;12;"I have done it on UAT; it is waiting deploy on Production!"
114699;689781;1;6;I have deployed it on production
114700;689781;1;27;"Hi [ ~leonov.rs@gmail.com ]; I have done this task; pls you check it and give me feedback
"
114702;689781;1;9;!Screenshot from 2020-03-26 14-46-50.png!
114706;689781;374;122;"[~namdd3] why did you add duplicates of URLs? Delete duplicates please and resubmit sitemap. It's mistake.
"
114713;689781;1;19;"Ok [ ~leonov.rs@gmail.com ]; I am removing on the next week; Because now; I can`t deploy it!"
114921;689781;1;11;I fixed it and I have deployed task on uat env
115443;689781;374;6;When will it be deployed? [~namdd3]
115446;689781;1;9;"[ ~leonov.rs@gmail.com ] Next week; 07/04/2020"
115513;689781;374;48;"[ ~trungnt13@topica.edu.vn ] are here all actual LPs [http://edumall.vn/sitemap-landings.xml] ? Check please and approve it.
"
115819;689781;374;4;[ ~trungnt13@topica.edu.vn ] ?
115884;689781;1;35;"sitemap has been updated all active landing pages.
"
115927;689781;374;36;"It's done. When new LPs will be launched; there will be a new 5-min-ticket. May be on a weekly basis!
"
113392;689784;1;8;[https://git.edumall.io/ecommerce/edumall/tree/uat]
113131;689786;1;33;"Hi [ ~puzanov@gmail.com ];
"
113132;689786;116;2;[~tuanlq] awesome
113248;689786;1;15;[~namdd3] [~luandv] pls link README file of ecommer system in this task to close them.
113413;689786;1;5;[~namdd3] pls update this task?
113458;689786;1;3;"pls; [~luandv] update"
113500;689786;1;18;"I'm done this task.
"
113501;689786;1;11;"done.
"
113656;689786;1;19;[ ~puzanov@gmail.com ] How about the status of this task? is Readme file OK for your team for now?
113681;689786;116;19;"[~tuanlq] need to add more info about
"
113682;689786;116;31;"If you have more info to add; feel free. The readme should be very detailed; so when somebody will try to run the project locally he/she should not ask questions"
113689;689786;116;31;"also here [https://git.edumall.io/ecommerce/edumall] the readme is empty; because the dev branch is a default. Need to update dev branch readme with proper info about actual branches."
113838;689786;1;35;"Hi [ ~puzanov@gmail.com ]
"
113840;689786;1;7;"Okie; i'll update on next day."
114215;689786;1;5;[~luandv] is this task done?
114449;689786;1;57;"i'm only done with task write README and DEPLOYMENT for EVN.
"
114652;689786;1;19;"[ ~puzanov@gmail.com ] do you have any request about document in this task? If not; Pls close this task."
114718;689786;116;8;"[~tuanlq] I am ok; closing the task; thanks"
114856;689786;1;3;I close it.
112328;689804;1;21;"anh [~hungcm] ơi; chiều này em có việc bận lúc 16h~17h. Anh chủ trì buổi này hộ em được ko?"
112487;689804;1;16;"anh [~hungcm] ơi; hôm qua họp kết quả sao rồi ạ. anh update vào đây nhé."
113967;689804;1;3;đã họp xong.
113006;689811;1;18;"create interface of success page is done.!
"
114007;689811;1;26;"Deployed: Checkout success page for Order from Landing Page.
"
114475;689811;1;1;Done
116517;689816;1;8;[~namdd3] Please review this task and estimate timeline
116822;689816;1;4;I have done it!
113677;689821;374;7;What is the status of this task?
115528;689821;1;26;"Anh đã merge vào UAT; em lấy về local xem. Của máy anh local chạy ngon lành! Xem có liên quan đến S3 không em nhé!"
116077;689821;1;5;waiting deploy on production environment
116520;689821;1;8;[~namdd3] have you merged this code to master?
116525;689821;1;5;[~ducla5] I have done it!
116634;689821;374;53;"[https://dvch1hlupt.cdn.hostvn.net/default/default-thumbnail.png] [~namdd3] [~ducla5]
"
111408;689851;1;8;[~namdd3] anh test lại dùng ẩn danh nhé.
111262;689870;1;18;"I am doing it; temp file"
111282;689870;1;5;Share me this file [~namdd3]
111713;689870;1;8;"[ ~trungnt13@topica.edu.vn ] pls; Check this task"
111722;689870;374;71;"Guys; share me access too please.
"
112975;689870;374;67;"Hi [~namdd3] ;
"
112977;689870;374;70;"[https://edumall.vn/course/tv-and-smartphones.html]
"
112984;689870;1;6;"Page Home; I have fixed it
"
112986;689870;1;9;!Screenshot from 2020-03-13 08-43-31.png!
113057;689870;374;36;"[~namdd3] homepage is OK; thank you.
"
113069;689870;1;18;I think We get course description for meta description. I will cut 165 symbols. Do you think?
113087;689870;374;87;"Yep; this is the solution to have unique descriptions.
"
113099;689870;1;5;"Ok; I can do that!"
113674;689870;374;9;What about this task? It is not finished yet.
113783;689870;374;87;"+++ big question
"
113812;689870;1;140;"[ ~leonov.rs@gmail.com ] [ ~huongbn@topica.edu.vn ]
"
113841;689870;374;219;"Hi [~namdd3]
"
114746;689870;374;8;What is the progress on this ticket? [~namdd3]
114765;689870;1;4;I am doing it.
114811;689870;1;25;"Hi [ ~leonov.rs@gmail.com ] I have done this task; pls you check it and give me feedback if it has a problem
"
114812;689870;1;9;I have rewritten meta title tag for all categories
114821;689870;374;233;"I continue to see that we have irrelevant titles and descriptions :(
"
115556;689870;374;41;"[~namdd3] after you asked to check website in Slack; I have checked and here is a feedback:
"
115562;689870;1;13;[ ~leonov.rs@gmail.com ] I am going to deploy for course pages tomorrow
115926;689870;374;5;The task is closed. Congratulations!
111260;689874;1;6;Daily track on Google webmaster tool
111279;689874;1;14;how many 5xx erros today? your estimated time to solve all of them? [~namdd3]
115201;689874;1;18;"Currently; There are 80 erros!(Before about > 4000 errors )
"
115574;689874;1;17;[ ~leonov.rs@gmail.com ] The error is down !Screenshot from 2020-04-06 15-53-49.png!
115963;689874;1;7;"Remove some links have status 502; 404"
115964;689874;1;9;!Screenshot from 2020-04-10 09-36-32.png!
116083;689874;1;3;Every day checking
111108;689896;1;27;"As we discuss today; this task will start from 21 Feb2020; and finish on 24 Feb2020
"
111122;689896;1;29;"[ ~huongbn@topica.edu.vn ] this task may take time. a lot of things to do.
"
111148;689896;1;16;"[ ~ducnh2@topica.edu.vn ] Today let me know your estimated time for finishing this task; okay?
"
111158;689896;374;61;"We need to set up GA Enhanced Ecommerce for 2 parts of products:
"
111189;689896;1;8;[~hungcm] [~tuanlq] pls help us on this task.
111226;689896;1;16;[ ~ducnh2@topica.edu.vn ]: discuss with [~tuanlq] or [~hungcm] to estimate deadline for this task today
111275;689896;1;27;"[ ~leonov.rs@gmail.com ] we setup EEC on our webiste; now you can view some ecommerce reports in Google Analytic; please check at 'Only Edumall.vn' view"
111296;689896;374;101;"Give me details please:
"
111411;689896;1;64;"this task seems much more complicated than expected. Someone set up EEC for edumall.vn about 1 year ago but it seems not set up correctly and the data is very different from what we have in our database.
"
111559;689896;374;9;How do you think how much time do you need?
111629;689896;1;179;"These are the following steps that we will take to fully integrate enhanced eCommerce:
"
111648;689896;116;9;[ ~anhdn16@topica.edu.vn ] any sub-tasks on that?
111702;689896;374;78;"[ ~anhdn16@topica.edu.vn ] hi; create subtasks please for each of these steps. It would be better to track this task.
"
112011;689896;1;17;[~hungcm] [~hoangld2] we need IT helps to finish this task. pls take time to discuss with us.
112049;689896;374;13;"[~tuanlq] pay your attention please. We have discussed this task with you today.
"
112668;689896;1;11;[~hoangld2] em check cái này nhé. bị miss lấu quá rồi.
112691;689896;1;16;[~hoangld2] task nay la highest priority. ấp dung JOc.30 (4-12-24) triệt để nhé.
112721;689896;1;9;[ ~anhdn16@topica.edu.vn ] follow kĩ task này đi
112722;689896;1;75;"Hey all. Sorry for lately updating work notes. After talking to [ ~anhdn16@topica.edu.vn ] and [ ~ducnh2@topica.edu.vn ]. We have decided to low this task priority down to focus on https://jira.topica.vn/browse/WEWORK-66.
"
112723;689896;1;20;"[~hoangld2] hoàn thành sub-task thứ 1 trước nhé ạ; em đã set lại priority cho các sub-task rồi"
112724;689896;1;55;"[ ~anhdn16@topica.edu.vn ] Subtask 1 hiện đang bị trùng với 1 subtask của https://jira.topica.vn/browse/WEWORK-66. Mình chuyển subtask đó qua bên kia nhé ?
"
112840;689896;1;70;"[~luandv] task cài EEC hiện đang ở đây; nếu chuyển được luồng thanh toán của LP về trên edumall thì anh ưu tiên thực hiện task đó trước nhé ạ; sau khi hoàn thành xong quay lại hoàn thiện EEC sau
"
113517;689896;1;24;"task này frozen thì change priority xuống low or lowest giúp a nhé; để highest; cứ lo lo [ ~ducnh2@topica.edu.vn ] [~hoangld2] [~khanhnn]"
114165;689896;1;21;"Trang thanh toán online thành công đã hoàn thiện; vậy giờ đã có thể tiếp tục task này chưa ạ [~hoangld2]"
114705;689896;1;9;"[ ~anhdn16@topica.edu.vn ] okie nhé; bh anh lam"
115024;689896;1;18;[~hoangld2] có update gì task này ko em? 4 ngày mà ko thấy thay đổi trạng thái nhỉ
115174;689896;1;1;[~hoangld2]
115180;689896;1;12;Im doing it's subtask https://jira.topica.vn/browse/EVAB-80
115231;689896;1;5;"OK [~hoangld2] I got it
"
116540;689896;1;33;"I just re-opened all the sub-tasks besides https://jira.topica.vn/browse/EVAB-92 ([~Yann]; please confirm that EVAB-92 is done) so we can investigate what isn't done here."
116561;689896;1;128;"The current problems list:
"
116571;689896;1;43;"Also the issue:
"
116615;689896;1;20;Important note - we need to create the testing GA and test everything there before pushing the data to production GA.
116961;689896;1;7;No refunds and promo codes for Thailand
116971;689896;1;11;We will continue here: https://jira.topica.vn/browse/EVAB-269
69448;700105;37;15;"[~tshatmanaliev] checked locally from the EL-630 branch; while only the first item is fixed; I crossed it out."
69607;700105;99;32;"Replaced the old method of creating a PDF check from a screenshot of the screen with a new one that generates a PDF from a component; you need to check if this approach suits you; you need to add custom fields to the check and adjust the font"
69722;700105;242;5;Finished work on feedback (translations)
69820;700105;37;10;"Started two tasks for editing fields - EL-642; EL-644"
69446;700109;37;15;"I checked it locally; approved the display with Samat; I translate it into resolved until it is available on staging."
70450;700109;37;5;"removed; staging is also ok."
69447;700111;37;21;"I checked the statement locally in chrome and safari; everything is ok. you can kill it in the master; I translate it into resolved until we check it on staging."
69030;700122;37;15;"fixed in safari; there was a problem with the special effect. I wrote to Toktonazar that I need to fix it. I'm closing this subtask."
69031;700123;37;47;"[~tshatmanaliev] talked to Samat yesterday about dropping out in chrome; they don't like the jumping effect that I described in the problem above. we discussed this with Lesha over the weekend; he said that it seems to be some kind of special effect with an increase due to custom styles for the select. you need to remove it."
69819;700149;37;19;"checked locally; transfers work; but transactions do not go through successfully; you will need to check on staging and make sure that this is ok."
67813;700151;37;4;[~tshatmanaliev] attached the API to the dock.
69112;700153;37;17;[~samat_derbishaliev] Please confirm the description and add an example notification title and description in order to prepare a proper design.
69277;700153;1;33;Description ** is correct.
69471;700153;284;17;[https://www.figma.com/file/0GzE4pfYfvigYGwG83tDtG/EL-web-app?node-id=813%3A159472] made a screen with notifications
69738;700153;37;3;"approved; no comments"
68963;700154;284;30;"[https://www.figma.com/file/0GzE4pfYfvigYGwG83tDtG/EL-web-app?node-id=330%3A14457] rendered the map; showed the filter settings and all the selection states in the filters. Also showed the display of the list"
69209;700154;37;4;[~miranikanikk] screenshot feedback
69242;700154;284;22;"Finished the screens. I made a prototype for clarity; attached to the task"
69276;700154;1;21;!image-2020-01-13-15-45-30-918.png!
69295;700154;37;17;"[~samat_derbishaliev] There will be no gray dots and red lines during development; they were on the screenshots used for the design."
68465;700156;284;60;[https://www.figma.com/file/0GzE4pfYfvigYGwG83tDtG/EL-web-app?node-id=18%3A140795]
68487;700156;1;119;Preliminary feedback:
68511;700156;284;18;[https://www.figma.com/file/0GzE4pfYfvigYGwG83tDtG/EL-web-app?node-id=18%3A140795] fixed everything according to [~samat_derbishaliev] comments
68513;700156;37;35;[~miranikanikk] left comments on the text.
68524;700156;1;38;Submitted for internal approval:
68528;700156;1;17;We also see that the text is still clipped from the bottom.
68806;700156;37;2;The design was approved.
67853;700157;37;12;"There are problems with logging in on the web; as SMS is not received on staging."
60600;700163;1;3;"Checked; protection works."
60804;700167;99;10;"It was not possible to reproduce the above problem; neither locally nor on the market."
61765;700178;99;131;"In general; judging by the few tests that I looked at; you; [~tshatmanaliev]; will need to go over the already prepared tests and add specific testing of the component's logic; and not just calling the component and its methods."
61766;700178;99;38;"And yes; this does not mean that the problem is only in those two tests that I indicated. I just did not look further; assuming that there is the same trouble. So I strongly recommend that you look at other tests as well."
61798;700178;242;72;"Lexx; it's good that they notified right away. In the last 12 MRs; as you can see; there were no comments of this kind. I thought if it passes in coverage; then there is no need to re-test somehow. Not all MRs have this problem; only the last two. I tested the logic; the only thing to note is that we could not access the <Form /> elements. In this regard; the inputs could not be simulated. Please help me solve this problem."
61878;700178;99;11;"Okay; let's get together on Monday; let's try to deal with Formik"
59489;700182;242;88;1 hours 50 minutes.
59745;700182;99;25;[~tshatmanaliev]
59370;700185;99;81;explored the available funds for this case.
59371;700185;99;6;"Alternatively; you can ask the designer to prepare the sprites."
58932;700188;99;43;"Fixed a bug in IE; also fixed a bug about fonts; which he cursed at the console; fixed the search field (an incomprehensible cross was rendered on the right of the field)."
59089;700190;99;13;Check if payment is possible.
58884;700192;37;21;"[~galaxxif] did you put it on a fix or on a check? If for verification; then why 25 minutes; you just need to conduct 1 transaction?"
59084;700192;99;14;"I checked; the fields in the check are not displayed; but they come from the server. I'll make it show up."
58802;700195;99;26;"Yes; the behavior with OPTIONS is quite expected; that's how it should work."
58863;700196;99;18;"so far I have added a button and made it so that the balance is loaded only by pressing it. After; when Sasha draws a design; redo the button"
60065;700200;242;19;"*2. When registering; the first and second password entry fields have different validation algorithms*"
60069;700200;1;12;You can check if the validation mechanisms are different for each of the password input fields.
58706;700202;1;12;[~galaxxif] gave info that the bug was seen on MS Edge. Gotta check.
59061;700204;99;31;The problem was caused by the fact that in fields received a field that contradicted the specified algorithm for displaying linked lists.
59010;700205;365;41;"In some cases; with an unsuccessful transaction; there is no description of the payment (not always). This behavior is due to the API returning empty fields service_title and account_no; with which we form a description of the payment. Perhaps in such situations another field comes along that needs to be displayed. I'll ask Cyril."
58707;700207;1;8;Screen added. The text is slightly clipped in the input field.
58842;700207;1;14;"As far as I understand; the problem is observed in Edge. It will be necessary to look in it [~galaxxif]"
58943;700207;1;32;"When we looked closely at the layout; we found that the problem with the letter e is observed only when the text is bold. Alternatively; you can try other font styles and see if there is a problem. [~galaxxif]"
59063;700207;1;3;Reopened on request.
59923;700207;1;10;"The default data is also cut off from the top in the card; screen download.png"
58134;700220;99;81;* autofocus on the beginning of the phone input field on the login page
58093;700221;99;37;"added fingerprint based on the fingerprintjs lib and everything seems to be cool; but due to the asynchrony of the fingerprintjs request; the value does not have time to get into the initialization of the api calls."
57994;700227;1;17;"Now personal data is saved; but when you refresh the page with F5; they disappear again. It is necessary to understand why this is happening."
57921;700234;1;15;[~galaxxif] [~deceptikon]
57932;700234;365;5;"The design is ready; the layout needs to be finalized"
57769;700237;99;43;"As part of the same task; I tried to solve the problem with autocomplete fields in the form of a new card."
58087;700238;1;7;Fixed. Pages come on request with api.
57514;700245;365;137;[~sadwoolf] started fixing bugs with the EL-477 task. Here is the first feedback:
57785;700245;99;77;"* fixes for the visual representation of favorites; regular and mobile layouts"
57877;700245;365;15;Asked Sasha to take a look. What have we improved and what is left. I'm waiting for feedback
57913;700245;1;11;"We discussed all the points on the call; [~alex_say] summarizes and breaks down into subtasks"
58480;700246;37;4;[~alex_say] The space has not been updated.
57267;700251;99;32;"I solved the problem with the hidden calendar; apparently they haven't uploaded this build for staging yet."
57274;700251;1;17;"Excellent. I contacted Kirill and asked him to upload the latest build for staging. When it loads; I'll look again. [~tamara] [~deceptikon]"
57295;700251;1;17;"Indeed; the problem with the hiding calendar is solved in the new version of the build. Now it remains to fix the bug in the mobile version."
57415;700251;1;36;"I tried the system again on mobile phones - I attached screenshots of Samsung Galaxy S7 and Iphone SE; the problem with overlaying elements persists. The question is; maybe it's worth trying to dynamically resize the elements in these categories - Favorites and Com. services? [~decepticon]"
57327;700253;99;17;"The Send by e-mail button is not enabled; so far it displays a message about it."
57233;700255;1;15;# The documentation from Appendix No. 1 to the add. agreement.
57256;700255;1;9;"4. A bug report has been prepared; a subtask has been created to solve the detected shortcomings."
57134;700257;1;5;[~tamara] and where to watch it?
57145;700257;1;7;https://test.elpay.kg:18687/index.html
57434;700257;1;6;[~tamara] [~alex_say]
57436;700257;1;9;!screenshot-2.png|thumbnail!
57438;700257;1;4;!screenshot-3.png|thumbnail!
57127;700258;365;77;[~tamara]
57128;700258;365;28;"[~takt911] [~samat_derbishaliev] need a list of error texts in relation to codes. We also need content for help pages: Information security leaflet; contact information; about CJSC ""MTSP""; user manual"
57133;700261;1;16;[~tamara] [~galaxxif]
56765;700267;37;37;[~galaxxif]
56843;700269;365;32;Fixed bugs
55979;700272;99;45;"After creating a store for favorites and connecting a call to the API to get the user's favorites; I encountered the fact that sometimes requests to the server go twice and in such cases the favorites are not loaded; although the server responds normally. Even the inProgress flag does not help; I will think further"
56104;700272;99;31;"Based on the results of work on this task; favorites are now obtained from the api; a store has been added; calls to delete / edit / add / receive; the functionality for processing the action of pressing the favorite button; a form for saving a new favorite has been connected"
58478;700274;37;2;also released
55820;700276;365;113;I studied the API documentation and made a list of questions:
55267;700279;1;42;[~ivan.zhadaev] [~tamara] [~Madina]
55391;700282;99;31;"The main api calls for payment are connected; also; within the same task; all calls for authorization and registration are connected; the countdown code on the registration confirmation page is fixed."
55200;700286;1;2;"target=""_blank"""
55037;700288;37;13;"Checked the roadmap; everything is ok. [~Madina] now you need to update it as you complete tasks."
55004;700289;37;17;[~Madina] you need to create a task for the found bug. Attached a bug report template to the ticket.
55036;700289;37;11;"[~Madina] tasks in Resolved; why can't I see the release date of the appendix anywhere?"
55953;700290;99;27;"Part of the functionality of this task; namely API calls; was implemented as part of the EL-461 task; the code is still in the EL-452_payments_api branch; let's see how API issues will be resolved"
54924;700291;37;5;[~Madina] why did you decide that the slider?
55245;700295;1;14;We need a popup design. Created a ticket for [~sadwoolf] https://pm.maddevs.co/browse/EL-455
55244;700300;1;17;"The layout of the help pages is made up (desktop; mobile). When receiving pages from the backend; you need to parse the data into this template."
54920;700301;37;34;"[~Madina] corrected the title to make it clearer. You need to edit the description; it is better to start it with a verb; and then describe which pages it affects and how the functional should work. It is also desirable to add why this functionality is needed."
54957;700302;1;62;!screenshot-1.png|thumbnail!
54975;700302;1;83;[~tamara]
55005;700302;37;6;[~Madina] created tasks for all edits.
54940;700303;1;11;[https://pm.maddevs.co/projects/EL/issues/EL-444?filter=allopenissues]
56768;700304;365;42;"To deploy the application; you need:"
54487;700306;37;5;[~sadwoolf] Zeplin the layout.
54544;700306;1;4;[~tamara] [~ivan.zhadaev] done
54354;700308;1;36;[~samat_derbishaliev]
54375;700308;1;43;"[~sadwoolf] Please provide information regarding this design size; for which models is it designed?"
54377;700308;1;18;"And so in general; it will be great in the mobile version of the web resource to have markup similar to the iOS or Android version"
54383;700308;1;29;"[~samat_derbishaliev] will be arranged in the same way as in the appendix; 5 icons; the last ""more"" in which the menu with the rest of the sections will be hidden."
54416;700308;1;64;"[~samat_derbishaliev] talked to [~tamara] about linking to the desktop version of the site from mobile devices. This is not necessary; since now browsers can do this out of the box; you can include the desktop version without links to it. This is done from the menu with one click. + we have a responsive design and there are no design versions. Versions were earlier because there was no technical possibility to make a ""rubber"" / adaptive design for mobile versions."
54650;700308;1;7;"[~tamara]; [~sadwoolf] agreed; got acquainted with the design of the pages."
58380;700309;1;35;"The logic of adding services to favorites was redesigned; taking into account changes in the logic of dynamic fields; they made it so that when adding a transaction to favorites; the entire order of dynamic fields with nestings such as region; district; personal account; etc. is preserved."
54365;700310;1;92;[~tamara]
53856;700315;1;10;anchor layouts https://projects.invisionapp.com/share/AWPWUMPJGU9#/screens/340205581
53910;700315;1;11;[~samat_derbishaliev]
54131;700315;1;2;[~sadwoolf] agreed
54132;700315;1;12;"for clarity and full agreement; please add the display of information about the blocked amount."
54160;700315;1;13;[~samat_derbishaliev] not very clear what to add? Information screen What is the blocked amount?
54165;700315;1;9;!image-2019-01-15-17-37-13-286.png!
54166;700315;1;13;"I'm talking about this information; with a description of how and where you can find out the blocked amount"
54167;700315;1;21;"1) when you click on ""?"" will it also be in the form of a pop-up?"
54261;700315;1;64;[~samat_derbishaliev]
54263;700315;1;44;"[~sadwoolf] so if a new window is opened it won't cause any inconvenience. I think to consider the option of a pop-up (by analogy with information about CVV when linking a card); with brief information; with a link to learn more in which; opening a new window with more detailed information (text; screenshots; video)"
54265;700315;1;11;"[~samat_derbishaliev] ok let's make a pop-up today as part of the ticket; I'll show the layout"
54286;700315;1;5;[~samat_derbishaliev]
54289;700315;1;14;"[~sadwoolf] yes; such a popup should be added; and the content in the help section will be more detailed."
53955;700316;37;9;"[~Kseniya Zharikova] checked the latest build staging; no comment there"
53969;700316;1;15;"[~tamara] I haven't uploaded the build yet; because I haven't decided on the MOC API."
53716;700317;1;14;[~tamara] [~samat_derbishaliev] updated prototype of the system with payment history at the link https://invis.io/67PVADIR2VA
53848;700317;1;6;layouts updated https://invis.io/AWPWUMPJGU9
53954;700317;37;7;Feedback will be done as part of EL-423
53670;700318;1;17;[~deceptikon] https://app.zeplin.io/project/5c20f82d77c41daf9bd3d491/dashboard?seid=5c3448d9460d10bdaba40596
53474;700322;1;4;https://invis.io/3CPRSGO5TF7
53430;700323;37;12;"[~deceptikon] payment flow was also approved in EL-394; you can take it to work."
53951;700323;37;10;"I looked; all the necessary pages are there. Feedback will be in EL-424"
53266;700324;1;57;landing will be accessible by
53348;700325;1;11;You need to complete the pages from the authorization flow (password recovery and login confirmation).
53949;700327;37;10;"The flag was added; the application will be released after fixes with dynamic fields."
58476;700328;37;2;"fixed; released."
53180;700331;37;13;"Refactored; no crashes yet. We also fixed a crash with saving the file and released it."
53369;700332;99;43;Currently completed with mobile layout of the main page. It remains to add a few styles for the transformation to the desktop version.
53429;700332;37;12;"[~deceptikon] approved a new main page; you can get the design from Sasha and make changes."
53441;700332;99;21;"Received the design; made changes. I'll have to sit down with Sasha later and check out the mobile view; just in case."
53530;700332;37;9;[~deceptikon] There is some kind of hole at the bottom and there are not enough icons.
53700;700332;99;31;Fixed image paths to work on demo.
53719;700332;37;5;"I looked; it's ok now. I'm closing the thread."
52349;700334;1;10;[~tamara] write something for verification. without my name
52351;700334;37;1;comment
55006;700334;37;4;handed over this task to Madina
52269;700336;99;42;"There are some minor issues with mobx - version 5 of mobx doesn't work with IE; but the customer wants it to work in all browsers. I'm thinking about whether to use mobx4; which still has IE support; or take some other library to store the state"
52295;700336;99;24;"Clarified with the customer that outdated versions of IE may not be supported. But in order for it to work in IE 11; I used the fourth version of the mobx lib"
52262;700338;99;15;"[~takt911] Hi; I have a question about the API documentation. Is it possible to access it?"
52299;700338;1;21;"attached two files; in one dock in the old format; in the html file the new dock format; but it has a very small part"
53527;700340;37;34;[~sadwoolf] needs to fix the text on the card list page if the user has no cards.
53715;700340;1;9;redid the layouts in the general flow https://invis.io/67PVADIR2VA
53847;700340;1;6;updated layouts https://invis.io/AWPWUMPJGU9
53953;700340;37;7;Feedback will be improved as part of EL-419
52298;700341;1;64;[~samat_derbishaliev] [~takt911]
52328;700341;1;54;"1) After the block ""Payment for services"" you need to add a block of the latest news with the name ""News""."
52329;700341;37;42;"[~samat_derbishaliev] no news; because we don't make them in the first iteration. It's not a problem to place a QR code icon; but we can't scan the code from a computer. Also; in the first iteration; this functionality is not available."
52330;700341;1;19;"[~tamara] you need to add the ability to display a QR code image and links; if possible; which can be copied to the clipboard and sent"
52356;700341;1;172;[~samat_derbishaliev]
52416;700341;1;22;"In general; it was agreed that regarding the QR code; yes; it was not in the TOR; due to the fact that this is a relatively new feature."
52433;700341;1;69;"[~samat_derbishaliev] I understand how it works in the app; but I don't quite understand how it works on the desktop. Let's describe the work so that there is no misunderstanding. In any case; it will not be included in the 1st iteration; and according to the estimate; we did not include it. It will just be time to register all the necessary docks)"
52566;700343;1;11;[~tamara] [~samat_derbishaliev]
52608;700343;1;11;"In general; the design is consistent. Please replace the logo with the Elcart Mobile logo."
52944;700343;37;4;"the logo has been changed; I'm closing the task"
52877;700344;1;24;[~samat_derbishaliev] [~tamara] registration and flow https://invis.io/YNPNLII3DFH
53043;700344;1;30;"In general; there are no comments."
53044;700344;1;25;Will the design of the entrance to the personal account be drawn separately? you need to add a design for entering a code from SMS.
53094;700344;1;4;"Alexander; attached user agreement"
53105;700344;1;26;[~samat_derbishaliev] [~tamara] https://invis.io/J3PPY5LYQ58 registration layouts
53179;700344;37;18;[~sadwoolf] https://invis.io/J3PPY5LYQ58 please check the link. There is only one page “Forgot password” and nothing is clickable.
53186;700344;37;22;[~samat_derbishaliev] [~takt911] [https://invis.io/A2PR77QH8VY] registration
53209;700344;1;29;[~sadwoolf]
53230;700344;1;17;"[~samat_derbishaliev] does not go; but opens in a new window; and the form with the entered data remains in the next tab"
52008;700345;1;98;[~tamara] [~samat_derbishaliev] There are questions about the user's logic and flow
52301;700345;37;9;[~sadwoolf] There will be no acquiring.
